member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,electric_bike,2023,Mar,Friday,15,354,11.993455743879473,1940.850757727376
casual,electric_bike,2023,Mar,Friday,16,336,11.442410714285714,1857.4547256572284
casual,electric_bike,2023,Mar,Friday,17,294,10.477834467120182,1963.7711211345418
casual,electric_bike,2023,Mar,Friday,18,233,11.67618025751073,1709.4934051115
casual,electric_bike,2023,Mar,Friday,19,187,10.429500891265597,1712.2508995561523
casual,electric_bike,2023,Mar,Friday,20,95,9.618245614035088,1880.5469870820764
casual,electric_bike,2023,Mar,Friday,21,77,10.313419913419914,1619.6576472629786
casual,electric_bike,2023,Mar,Friday,22,102,10.108823529411765,1631.1197659426907
casual,electric_bike,2023,Mar,Friday,23,118,9.860310734463276,2073.228071703788
casual,electric_bike,2023,Mar,Monday,0,20,15.48,1600.5401207533514
casual,electric_bike,2023,Mar,Monday,1,17,12.408823529411764,1553.7953168545487
casual,electric_bike,2023,Mar,Monday,2,5,7.216666666666667,1516.3332834910855
casual,electric_bike,2023,Mar,Monday,3,3,11.011111111111111,1888.6673899673283
casual,electric_bike,2023,Mar,Monday,4,15,9.692222222222222,2958.836306363247
casual,electric_bike,2023,Mar,Monday,5,47,7.209219858156028,1654.4219746646747
casual,electric_bike,2023,Mar,Monday,6,82,6.944308943089431,1733.4331419483794
casual,electric_bike,2023,Mar,Monday,7,125,8.412933333333333,1786.6489303896121
casual,electric_bike,2023,Mar,Monday,8,162,8.439403292181069,1711.6283598863631
casual,electric_bike,2023,Mar,Monday,9,105,7.256825396825397,1356.2704621413086
casual,electric_bike,2023,Mar,Monday,10,116,8.244683908045976,1594.7621063665092
casual,electric_bike,2023,Mar,Monday,11,109,13.360244648318043,1634.0190425550043
casual,electric_bike,2023,Mar,Monday,12,114,10.892543859649123,1794.5289986707585
casual,electric_bike,2023,Mar,Monday,13,148,11.279617117117118,1613.4706004780512
casual,electric_bike,2023,Mar,Monday,14,155,11.353655913978494,1675.0696963509529
casual,electric_bike,2023,Mar,Monday,15,209,12.634051036682616,1549.3708976120713
casual,electric_bike,2023,Mar,Monday,16,314,12.275,1803.1882687790276
casual,electric_bike,2023,Mar,Monday,17,354,11.650894538606403,2063.1453017344797
casual,electric_bike,2023,Mar,Monday,18,237,11.167580872011252,1974.8545895411207
casual,electric_bike,2023,Mar,Monday,19,155,8.391505376344085,1836.2933411171778
casual,electric_bike,2023,Mar,Monday,20,105,7.753809523809524,1572.1750447993854
casual,electric_bike,2023,Mar,Monday,21,84,8.346825396825396,1593.6232520582623
casual,electric_bike,2023,Mar,Monday,22,47,9.852127659574467,2122.020629961296
casual,electric_bike,2023,Mar,Monday,23,45,7.470740740740741,1710.7342293671559
casual,electric_bike,2023,Mar,Saturday,0,71,8.311737089201879,1571.809746387668
casual,electric_bike,2023,Mar,Saturday,1,39,9.74102564102564,2146.737216549463
casual,electric_bike,2023,Mar,Saturday,2,25,10.042,1536.3915452621911
casual,electric_bike,2023,Mar,Saturday,3,11,7.556060606060607,2287.432167584236
casual,electric_bike,2023,Mar,Saturday,4,13,9.992307692307692,2826.561875418637
casual,electric_bike,2023,Mar,Saturday,5,4,6.445833333333333,1716.261479312846
casual,electric_bike,2023,Mar,Saturday,6,13,7.63076923076923,1968.3682518539847
casual,electric_bike,2023,Mar,Saturday,7,53,9.440251572327044,2104.574982873788
casual,electric_bike,2023,Mar,Saturday,8,74,8.466666666666667,1762.1912955037851
casual,electric_bike,2023,Mar,Saturday,9,134,12.120771144278606,2178.721207814825
casual,electric_bike,2023,Mar,Saturday,10,171,11.439571150097466,1807.2269348672562
casual,electric_bike,2023,Mar,Saturday,11,200,11.959333333333333,1869.430838367831
casual,electric_bike,2023,Mar,Saturday,12,221,13.896229260935144,2083.31186641947
casual,electric_bike,2023,Mar,Saturday,13,253,13.37364953886693,1957.592606749168
casual,electric_bike,2023,Mar,Saturday,14,257,13.810635538261998,1984.2467724612534
casual,electric_bike,2023,Mar,Saturday,15,204,12.467075163398693,1895.1655742225562
casual,electric_bike,2023,Mar,Saturday,16,220,11.427575757575758,1831.0426330020282
casual,electric_bike,2023,Mar,Saturday,17,204,12.105718954248365,2117.9970918513804
casual,electric_bike,2023,Mar,Saturday,18,164,9.580995934959349,1667.6643460436867
casual,electric_bike,2023,Mar,Saturday,19,160,9.186770833333334,1737.6900002879745
casual,electric_bike,2023,Mar,Saturday,20,82,11.421951219512195,1702.824966694124
casual,electric_bike,2023,Mar,Saturday,21,74,10.832207207207206,1860.2417843798382
casual,electric_bike,2023,Mar,Saturday,22,84,9.69047619047619,1767.8479174935292
casual,electric_bike,2023,Mar,Saturday,23,80,10.991249999999999,1551.8614637104301
casual,electric_bike,2023,Mar,Sunday,0,67,11.371144278606964,1986.047564400532
casual,electric_bike,2023,Mar,Sunday,1,46,10.589855072463768,1402.1210780395286
casual,electric_bike,2023,Mar,Sunday,2,28,11.188690476190477,1908.236895377638
casual,electric_bike,2023,Mar,Sunday,3,19,9.305263157894737,1687.8840952946218
casual,electric_bike,2023,Mar,Sunday,4,17,7.072549019607843,1829.1310374127054
casual,electric_bike,2023,Mar,Sunday,5,9,7.559259259259259,2192.8257182082684
casual,electric_bike,2023,Mar,Sunday,6,28,9.978571428571428,2226.418617970228
casual,electric_bike,2023,Mar,Sunday,7,68,9.013480392156863,2188.1854563773522
casual,electric_bike,2023,Mar,Sunday,8,63,10.064814814814815,1971.5706954708178
casual,electric_bike,2023,Mar,Sunday,9,116,9.998275862068965,1985.9933636619132
casual,electric_bike,2023,Mar,Sunday,10,170,12.47235294117647,2078.3701619301705
casual,electric_bike,2023,Mar,Sunday,11,217,14.02741935483871,2031.5055852078206
casual,electric_bike,2023,Mar,Sunday,12,239,14.25460251046025,1801.5800763291006
casual,electric_bike,2023,Mar,Sunday,13,247,14.57429149797571,2001.4721285067494
casual,electric_bike,2023,Mar,Sunday,14,285,16.93263157894737,2184.7660594441154
casual,electric_bike,2023,Mar,Sunday,15,236,17.197033898305083,2255.5602145387193
casual,electric_bike,2023,Mar,Sunday,16,184,14.08288043478261,2035.1483818319086
casual,electric_bike,2023,Mar,Sunday,17,209,13.647288676236045,2076.3566883997723
casual,electric_bike,2023,Mar,Sunday,18,156,11.556944444444444,1777.7410104417993
casual,electric_bike,2023,Mar,Sunday,19,107,11.526479750778817,1790.2021333599807
casual,electric_bike,2023,Mar,Sunday,20,94,11.079255319148936,1875.8815223662705
casual,electric_bike,2023,Mar,Sunday,21,58,9.524137931034483,1574.9737523599651
casual,electric_bike,2023,Mar,Sunday,22,54,8.518827160493826,1802.6584680333801
casual,electric_bike,2023,Mar,Sunday,23,37,6.974324324324324,1478.502859518591
casual,electric_bike,2023,Mar,Thursday,0,42,15.4515873015873,1990.8715307558507
casual,electric_bike,2023,Mar,Thursday,1,16,11.505208333333334,1442.6594773933089
casual,electric_bike,2023,Mar,Thursday,2,20,7.395833333333333,1360.349177473967
casual,electric_bike,2023,Mar,Thursday,3,11,9.139393939393939,1925.580148563734
casual,electric_bike,2023,Mar,Thursday,4,7,7.9071428571428575,2181.0488415349882
casual,electric_bike,2023,Mar,Thursday,5,44,7.63939393939394,1912.0814642866942
casual,electric_bike,2023,Mar,Thursday,6,115,7.4455072463768115,1885.1862799360774
casual,electric_bike,2023,Mar,Thursday,7,227,7.706607929515418,1882.083565846539
casual,electric_bike,2023,Mar,Thursday,8,284,7.81443661971831,1709.4073474023276
casual,electric_bike,2023,Mar,Thursday,9,166,9.377911646586345,1695.828426067585
casual,electric_bike,2023,Mar,Thursday,10,128,8.189973958333333,1662.5316664027541
casual,electric_bike,2023,Mar,Thursday,11,149,10.31241610738255,1668.2578805090518
casual,electric_bike,2023,Mar,Thursday,12,183,12.567941712204007,1712.306573658342
casual,electric_bike,2023,Mar,Thursday,13,218,10.658333333333333,1545.7912233182417
casual,electric_bike,2023,Mar,Thursday,14,232,11.93067528735632,1784.1328356575386
casual,electric_bike,2023,Mar,Thursday,15,329,11.047517730496454,1903.118090220335
casual,electric_bike,2023,Mar,Thursday,16,486,10.497153635116598,2006.9274662378396
casual,electric_bike,2023,Mar,Thursday,17,545,11.270428134556575,1950.2386754146562
casual,electric_bike,2023,Mar,Thursday,18,329,9.827558257345492,1746.0099391039396
casual,electric_bike,2023,Mar,Thursday,19,210,9.019920634920634,1737.6260799647262
casual,electric_bike,2023,Mar,Thursday,20,150,8.822888888888889,1779.323675590302
casual,electric_bike,2023,Mar,Thursday,21,97,9.886082474226804,1834.6040749152767
casual,electric_bike,2023,Mar,Thursday,22,115,10.954927536231883,2216.534245825834
casual,electric_bike,2023,Mar,Thursday,23,78,9.444017094017093,1749.6083464465446
casual,electric_bike,2023,Mar,Tuesday,0,18,9.694444444444445,1419.586818865391
casual,electric_bike,2023,Mar,Tuesday,1,8,5.058333333333334,1564.3767956134352
casual,electric_bike,2023,Mar,Tuesday,2,11,6.5,1750.9863662218515
casual,electric_bike,2023,Mar,Tuesday,3,7,5.647619047619048,1642.381111140186
casual,electric_bike,2023,Mar,Tuesday,4,7,9.835714285714285,2951.782100865701
casual,electric_bike,2023,Mar,Tuesday,5,35,5.49,1562.2134314963928
casual,electric_bike,2023,Mar,Tuesday,6,108,7.779938271604938,1749.9074888669106
casual,electric_bike,2023,Mar,Tuesday,7,211,6.889731437598736,1614.3637830033938
casual,electric_bike,2023,Mar,Tuesday,8,244,8.44603825136612,1863.4500788138482
casual,electric_bike,2023,Mar,Tuesday,9,131,8.462849872773537,1692.4861605359295
casual,electric_bike,2023,Mar,Tuesday,10,91,12.832051282051282,1771.0371495157538
casual,electric_bike,2023,Mar,Tuesday,11,123,12.57289972899729,1692.4644504224339
casual,electric_bike,2023,Mar,Tuesday,12,139,13.434052757793765,2016.2210783160754
casual,electric_bike,2023,Mar,Tuesday,13,189,11.312610229276896,1658.645178229362
casual,electric_bike,2023,Mar,Tuesday,14,210,12.941269841269841,1837.6740417462381
casual,electric_bike,2023,Mar,Tuesday,15,267,11.749375780274656,1786.1602343262944
casual,electric_bike,2023,Mar,Tuesday,16,433,12.078444957659737,2031.2252364745682
casual,electric_bike,2023,Mar,Tuesday,17,517,11.961669890393294,2155.0666932534064
casual,electric_bike,2023,Mar,Tuesday,18,309,11.614832793959007,2133.8148699657268
casual,electric_bike,2023,Mar,Tuesday,19,175,9.47295238095238,1803.6251361559816
casual,electric_bike,2023,Mar,Tuesday,20,146,10.51244292237443,1819.9490531645697
casual,electric_bike,2023,Mar,Tuesday,21,106,11.216352201257862,1739.8130789372549
casual,electric_bike,2023,Mar,Tuesday,22,76,10.336184210526316,2369.2160749786262
casual,electric_bike,2023,Mar,Tuesday,23,57,10.428654970760233,1528.1395002435265
casual,electric_bike,2023,Mar,Wednesday,0,34,13.169117647058824,1373.2984177712206
casual,electric_bike,2023,Mar,Wednesday,1,22,9.516666666666666,2346.0127647616077
casual,electric_bike,2023,Mar,Wednesday,2,6,6.8,2067.260734057564
casual,electric_bike,2023,Mar,Wednesday,3,10,7.226666666666667,2202.0206123788575
casual,electric_bike,2023,Mar,Wednesday,4,14,9.639285714285714,2959.9439598266367
casual,electric_bike,2023,Mar,Wednesday,5,49,6.821768707482994,1848.354745991366
casual,electric_bike,2023,Mar,Wednesday,6,121,7.347933884297521,1915.0707247532819
casual,electric_bike,2023,Mar,Wednesday,7,219,7.9714611872146115,1890.394116754812
casual,electric_bike,2023,Mar,Wednesday,8,300,7.879944444444445,1789.3247237994683
casual,electric_bike,2023,Mar,Wednesday,9,198,8.302609427609427,1668.2214556538147
casual,electric_bike,2023,Mar,Wednesday,10,118,12.030225988700565,1802.6248927877816
casual,electric_bike,2023,Mar,Wednesday,11,174,10.61044061302682,1551.8452005473018
casual,electric_bike,2023,Mar,Wednesday,12,191,11.759424083769634,1661.526441915685
casual,electric_bike,2023,Mar,Wednesday,13,222,11.853153153153153,1781.6230296357976
casual,electric_bike,2023,Mar,Wednesday,14,284,13.341607981220656,1736.1640874022653
casual,electric_bike,2023,Mar,Wednesday,15,351,11.68224121557455,1881.2613477593618
casual,electric_bike,2023,Mar,Wednesday,16,513,10.561825860948668,1934.375048036842
casual,electric_bike,2023,Mar,Wednesday,17,576,10.382378472222221,1865.9768041172015
casual,electric_bike,2023,Mar,Wednesday,18,340,10.46313725490196,1978.6096693878828
casual,electric_bike,2023,Mar,Wednesday,19,211,8.412480252764613,1671.310085859567
casual,electric_bike,2023,Mar,Wednesday,20,114,7.813742690058479,1715.6006610241693
casual,electric_bike,2023,Mar,Wednesday,21,160,10.206458333333334,1890.7894663434479
casual,electric_bike,2023,Mar,Wednesday,22,108,9.351543209876542,2084.294682618014
casual,electric_bike,2023,Mar,Wednesday,23,53,7.971698113207547,1711.0921760365925
casual,electric_bike,2023,Apr,Friday,0,113,12.821828908554572,1797.3626849869643
casual,electric_bike,2023,Apr,Friday,1,71,8.485915492957746,1657.9783706076619
casual,electric_bike,2023,Apr,Friday,2,40,19.22458333333333,1953.3815437512887
casual,electric_bike,2023,Apr,Friday,3,15,20.022222222222222,1779.1917488178135
casual,electric_bike,2023,Apr,Friday,4,11,12.704545454545455,3510.5973487129595
casual,electric_bike,2023,Apr,Friday,5,46,9.21304347826087,2566.754824397446
casual,electric_bike,2023,Apr,Friday,6,166,9.038654618473895,2191.6720787458403
casual,electric_bike,2023,Apr,Friday,7,259,9.133912483912484,2051.2495361100528
casual,electric_bike,2023,Apr,Friday,8,303,9.699009900990099,2029.75541923164
casual,electric_bike,2023,Apr,Friday,9,254,12.937073490813649,2093.62290386159
casual,electric_bike,2023,Apr,Friday,10,297,17.95746352413019,2406.3946818403992
casual,electric_bike,2023,Apr,Friday,11,416,18.037620192307692,2323.475420253679
casual,electric_bike,2023,Apr,Friday,12,527,15.495635673624289,2246.4589972214762
casual,electric_bike,2023,Apr,Friday,13,520,17.859294871794873,2094.01124210343
casual,electric_bike,2023,Apr,Friday,14,584,17.504309360730595,2328.498049135034
casual,electric_bike,2023,Apr,Friday,15,742,15.403885893980233,2176.026596979446
casual,electric_bike,2023,Apr,Friday,16,919,15.352194414218353,2134.1346463611017
casual,electric_bike,2023,Apr,Friday,17,1028,14.36549935149157,2208.9814400674036
casual,electric_bike,2023,Apr,Friday,18,961,14.58621227887617,2164.056441383583
casual,electric_bike,2023,Apr,Friday,19,648,13.10923353909465,1970.6566629266556
casual,electric_bike,2023,Apr,Friday,20,373,13.28467381590706,1901.5409616936652
casual,electric_bike,2023,Apr,Friday,21,319,13.432915360501568,1729.8112402743054
casual,electric_bike,2023,Apr,Friday,22,315,13.632962962962964,1967.5592053965881
casual,electric_bike,2023,Apr,Friday,23,282,12.449763593380615,2115.641537910939
casual,electric_bike,2023,Apr,Monday,0,35,13.694761904761904,2130.76456056519
casual,electric_bike,2023,Apr,Monday,1,23,13.17536231884058,2568.339206515964
casual,electric_bike,2023,Apr,Monday,2,18,14.499074074074073,1267.5498491304925
casual,electric_bike,2023,Apr,Monday,3,18,17.639814814814816,1742.590295164884
casual,electric_bike,2023,Apr,Monday,4,15,12.865555555555556,3037.2361246523883
casual,electric_bike,2023,Apr,Monday,5,58,8.963793103448277,2150.0320099469614
casual,electric_bike,2023,Apr,Monday,6,121,8.00495867768595,1968.5171418617947
casual,electric_bike,2023,Apr,Monday,7,171,8.096393762183236,1962.2510055202183
casual,electric_bike,2023,Apr,Monday,8,258,9.524870801033591,1674.7767046545594
casual,electric_bike,2023,Apr,Monday,9,147,9.369954648526077,1740.8876136647152
casual,electric_bike,2023,Apr,Monday,10,133,14.284335839598997,1974.2190369107602
casual,electric_bike,2023,Apr,Monday,11,170,12.068823529411764,1861.6103740623005
casual,electric_bike,2023,Apr,Monday,12,254,15.165223097112861,2012.3431317217135
casual,electric_bike,2023,Apr,Monday,13,265,15.513836477987422,1939.895510967686
casual,electric_bike,2023,Apr,Monday,14,252,13.5484126984127,1918.4914927122065
casual,electric_bike,2023,Apr,Monday,15,334,13.28882235528942,1925.1155038077798
casual,electric_bike,2023,Apr,Monday,16,494,12.207422402159244,1988.925461300065
casual,electric_bike,2023,Apr,Monday,17,608,12.254166666666666,2089.6253557896976
casual,electric_bike,2023,Apr,Monday,18,471,13.581882519462138,2118.169718905857
casual,electric_bike,2023,Apr,Monday,19,267,10.919350811485643,1878.489200042117
casual,electric_bike,2023,Apr,Monday,20,174,10.618199233716474,1668.7584905893593
casual,electric_bike,2023,Apr,Monday,21,177,11.92617702448211,2103.5278992456765
casual,electric_bike,2023,Apr,Monday,22,119,8.703781512605042,1650.9561658699063
casual,electric_bike,2023,Apr,Monday,23,87,11.725862068965517,2185.032282957346
casual,electric_bike,2023,Apr,Saturday,0,268,13.60976368159204,2088.3941358201287
casual,electric_bike,2023,Apr,Saturday,1,219,14.947945205479453,1981.2931769784548
casual,electric_bike,2023,Apr,Saturday,2,97,14.348969072164948,1865.3219763002492
casual,electric_bike,2023,Apr,Saturday,3,55,13.047878787878789,2866.049596934411
casual,electric_bike,2023,Apr,Saturday,4,24,9.814583333333333,1786.775889217059
casual,electric_bike,2023,Apr,Saturday,5,32,11.519270833333334,2343.2124266586725
casual,electric_bike,2023,Apr,Saturday,6,63,12.85899470899471,2054.932201160318
casual,electric_bike,2023,Apr,Saturday,7,135,12.596913580246914,2152.6703068922175
casual,electric_bike,2023,Apr,Saturday,8,241,14.07060857538036,2258.7638786722005
casual,electric_bike,2023,Apr,Saturday,9,401,15.177431421446384,2243.115912208658
casual,electric_bike,2023,Apr,Saturday,10,613,15.682735182164219,2264.7002324414225
casual,electric_bike,2023,Apr,Saturday,11,721,17.26400832177531,2313.434914694911
casual,electric_bike,2023,Apr,Saturday,12,733,19.567394270122783,2433.127624947657
casual,electric_bike,2023,Apr,Saturday,13,828,21.59049919484702,2748.0502629948724
casual,electric_bike,2023,Apr,Saturday,14,725,18.97974712643678,2327.8658400217155
casual,electric_bike,2023,Apr,Saturday,15,835,18.443512974051895,2169.064280200175
casual,electric_bike,2023,Apr,Saturday,16,920,20.118097826086956,2228.4735146037483
casual,electric_bike,2023,Apr,Saturday,17,819,16.456003256003257,2084.8752597908174
casual,electric_bike,2023,Apr,Saturday,18,775,16.586537634408604,2221.3763073167984
casual,electric_bike,2023,Apr,Saturday,19,653,16.732235834609494,2145.4494824559156
casual,electric_bike,2023,Apr,Saturday,20,452,17.73716814159292,1828.035295435927
casual,electric_bike,2023,Apr,Saturday,21,348,17.304454022988505,2009.6947761829929
casual,electric_bike,2023,Apr,Saturday,22,359,15.777390900649953,1972.932874524169
